9.99375
9.98129
9.96264
9.93787
9.90701
9.87011
9.82723
9.77841
9.72374
9.66325
9.59703
9.52515
9.44767
9.36467
9.27623
9.18244
9.08338
8.97914
8.8698
8.75547
8.63624
8.51221
8.38348
8.25015
8.11233
7.97013
7.82366
7.67303
7.51836
7.35977
7.19736
7.03128
6.86162
6.68853
6.51212
6.33253
6.14987
5.96428
5.7759
5.58484
5.39126
5.19526
4.99701
4.79662
4.59423
4.38999
4.18402
3.97647
3.76747
3.55716
3.34567
3.13316
2.91975
2.70558
2.49079
2.27552
2.0599
1.84407
1.62817
1.41233
1.19669
0.981381
0.766533
0.552279
0.338752
0.126081
-0.0856058
-0.296181
-0.505517
-0.713492
-0.91998
-1.12486
-1.32801
-1.52932
-1.72867
-1.92594
-2.12101
-2.31379
-2.50416
-2.69201
-2.87724
-3.05974
-3.23942
-3.41618
-3.58991
-3.76054
-3.92796
-4.09209
-4.25284
-4.41013
-4.56388
-4.714
-4.86043
-5.00309
-5.14191
-5.27682
-5.40776
-5.53466
-5.65747
-5.77613
-5.89059
-6.00079
-6.10669
-6.20824
-6.30541
-6.39815
-6.48643
-6.57021
-6.64947
-6.72417
-6.7943
-6.85983
-6.92075
-6.97704
-7.02868
-7.07567
-7.11801
-7.15569
-7.1887
-7.21706
-7.24076
-7.25982
-7.27425
-7.28406
-7.28927
-7.28989
-7.28596
-7.27749
-7.26452
-7.24707
-7.22518
-7.19888
-7.16821
-7.13322
-7.09395
-7.05043
-7.00273
-6.95089
-6.89497
-6.83501
-6.77108
-6.70325
-6.63156
-6.55608
-6.47688
-6.39404
-6.30761
-6.21767
-6.12429
-6.02755
-5.92753
-5.82431
-5.71796
-5.60856
-5.49621
-5.38099
-5.26298
-5.14227
-5.01895
-4.89311
-4.76484
-4.63424
-4.50139
-4.36639
-4.22934
-4.09032
-3.94945
-3.80682
-3.66251
-3.51665
-3.36931
-3.2206
-3.07062
-2.91948
-2.76726
-2.61408
-2.46003
-2.30521
-2.14972
-1.99367
-1.83716
-1.68027
-1.52313
-1.36581
-1.20843
-1.05108
-0.893859
-0.736866
-0.580198
-0.42395
-0.268219
-0.113099
0.0413168
0.194934
0.347662
0.499409
0.650084
0.799601
0.947869
1.0948
1.24032
1.38433
1.52676
1.66752
1.80654
1.94373
2.07902
2.21234
2.3436
2.47275
2.5997
2.72439
2.84676
2.96674
3.08426
3.19927
3.3117
3.4215
3.52861
3.63299
3.73457
3.8333
3.92915
4.02206
4.112
4.19891
4.28277
4.36353
4.44116
4.51563
4.5869
4.65494
4.71974
4.78127
4.83949
4.89441
4.94599
4.99422
5.03908
5.08058
5.11869
5.15341
5.18473
5.21266
5.2372
5.25833
5.27608
5.29043
5.30141
5.30902
5.31328
5.31419
5.31178
5.30606
5.29705
5.28477
5.26926
5.25053
5.22861
5.20353
5.17532
5.14402
5.10967
5.07229
5.03193
4.98862
4.94242
4.89335
4.84147
4.78683
4.72947
4.66944
4.60679
4.54157
4.47384
4.40366
4.33107
4.25614
4.17892
4.09948
4.01787
3.93416
3.84841
3.76069
3.67105
3.57956
3.4863
3.39132
3.2947
3.1965
3.09679
2.99565
2.89314
2.78934
2.68431
2.57813
2.47087
2.3626
2.25339
2.14333
2.03247
